id,name,type,desc,atk,def,level,race,attribute,scale,archetype,linkval,linkmarkers,image_url,image_url_small,ban_ocg,staple,views,upvotes,downvotes,ocg_date,has_effect
73134082,Final Flame,Spell Card,Inflict 600 points of damage to your opponent's Life Points.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/73134082.jpg,https://images.ygoprodeck.com/images/cards_small/73134082.jpg,,,197649,8,1,1999-03-27,1
89719143,Final Fusion,Trap Card,"During either player's Battle Step, when a Fusion Monster you control battles an opponent's Fusion Monster: Target both those Fusion Monsters; negate the attack, and if you do, each player takes damage equal to the combined ATK of both those Fusion Monsters.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/89719143.jpg,https://images.ygoprodeck.com/images/cards_small/89719143.jpg,,,25149,2,1,2014-05-17,1
16832845,Final Geas,Trap Card,"If a monster(s) with an original Level of 7 or higher is sent from each player's field to the Graveyard this turn: Banish as many monsters from the Graveyards as possible, then you can Special Summon the 1 highest-Level Spellcaster-Type monster among those banished monsters to your field (your choice, if tied).",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/16832845.jpg,https://images.ygoprodeck.com/images/cards_small/16832845.jpg,,,25251,1,0,2016-04-23,1
23269426,Final Gesture,Spell Card,"Target 1 face-up Level 3 monster you control; Special Summon 1 monster with the same name as that monster from your hand or Graveyard. Its effects are negated. During the End Phase of this turn, destroy the face-up monster that was targeted by this card.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/23269426.jpg,https://images.ygoprodeck.com/images/cards_small/23269426.jpg,,,13579,0,0,2012-07-21,1
51549976,Final Inzektion,Spell Card,"Send 5 face-up ""Inzektor"" cards you control to the Graveyard; destroy all cards your opponent controls, also, during the Battle Phase of this turn, your opponent cannot activate monster effects that activate in the hand or Graveyard.",,,,Normal,,,Inzektor,,,https://images.ygoprodeck.com/images/cards/51549976.jpg,https://images.ygoprodeck.com/images/cards_small/51549976.jpg,,,11360,1,0,2012-02-18,1
17956906,Final Light,Spell Card,"Pay LP in multiples of 1000, then target 1 ""Valkyrie"" monster in your GY with a different name for every 1000 LP paid; Special Summon them, then your opponent can Special Summon monsters with 2000 or less ATK from their GY, up to the number of monsters you Special Summoned by this effect. You can only activate 1 ""Final Light"" per turn.",,,,Normal,,,Valkyrie,,,https://images.ygoprodeck.com/images/cards/17956906.jpg,https://images.ygoprodeck.com/images/cards_small/17956906.jpg,,,44902,8,1,2019-09-14,1
87622767,Final Psychic Ogre,Effect Monster,"If this card destroys an opponent's monster by battle, you can pay 800 Life Points to select 1 Psychic-Type monster in your Graveyard, and add it to your hand.",2200.0,1700.0,5.0,Psychic,EARTH,,,,,https://images.ygoprodeck.com/images/cards/87622767.jpg,https://images.ygoprodeck.com/images/cards_small/87622767.jpg,,,18743,3,0,2010-04-17,1
60369732,Final Ritual of the Ancients,Spell Card,"This card is used to Ritual Summon ""Reshef the Dark Being"". You must also Tribute monsters whose total Levels equal 8 or more from the field or your hand.",,,,Ritual,,,,,,https://images.ygoprodeck.com/images/cards/60369732.jpg,https://images.ygoprodeck.com/images/cards_small/60369732.jpg,,,45816,1,0,2005-02-24,1
92595643,Fine,Trap Card,Discard 2 cards.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/92595643.jpg,https://images.ygoprodeck.com/images/cards_small/92595643.jpg,,,15114,4,0,2007-11-23,1
51849482,"Finis Terrae, Tower of the Necroworld",Effect Monster,"If you control a Level 10 monster, you can Special Summon this card (from your hand). You can only Special Summon ""Finis Terrae, Tower of the Necroworld"" once per turn this way. If this card is sent to the GY: You can target 1 face-up card on the field; that card cannot be destroyed by card effects this turn. You can only use this effect of ""Finis Terrae, Tower of the Necroworld"" once per turn.",1000.0,2800.0,10.0,Zombie,WATER,,,,,https://images.ygoprodeck.com/images/cards/51849482.jpg,https://images.ygoprodeck.com/images/cards_small/51849482.jpg,,,12906,0,0,,1
48310593,Finite Cards,Spell Card,The hand size limit of each player becomes 3.,,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/48310593.jpg,https://images.ygoprodeck.com/images/cards_small/48310593.jpg,,,17307,6,2,2016-01-09,1
78275321,Fire Ant Ascator,Tuner Monster,"When this card is destroyed by battle and sent to the GY: You can target 1 Level 5 monster in your GY; Special Summon that target, but its effects are negated, also send it to the GY during the End Phase of this turn.",700.0,1300.0,3.0,Insect,EARTH,,,,,https://images.ygoprodeck.com/images/cards/78275321.jpg,https://images.ygoprodeck.com/images/cards_small/78275321.jpg,,,135848,3,0,2009-11-14,1
81109178,Fire Cracker,Effect Monster,"(Quick Effect): You can discard this card; inflict 1000 damage to your opponent, and if you do, skip your next Draw Phase. You can only use this effect of ""Fire Cracker"" once per turn. Each time your opponent takes effect damage, place 1 counter on this card. Once per turn, during the End Phase: Remove all counters from this card that were placed by its effect, and if you do, inflict 300 damage to your opponent for each.",1700.0,200.0,4.0,Fiend,FIRE,,,,,https://images.ygoprodeck.com/images/cards/81109178.jpg,https://images.ygoprodeck.com/images/cards_small/81109178.jpg,,,46099,4,1,2017-01-14,1
43061293,Fire Darts,Trap Card,"Activate only while you have no cards in your hand. Roll a six-sided die 3 times, and inflict damage to your opponent equal to the sum of the die rolls × 100.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/43061293.jpg,https://images.ygoprodeck.com/images/cards_small/43061293.jpg,,,34499,1,0,2005-05-26,1
11654067,Fire Ejection,Spell Card,"Send 1 Pyro monster from your Deck to the GY, then, if you sent a ""Volcanic"" monster to the GY, you can apply 1 of these effects.
● Inflict damage to your opponent equal to its Level x 100.
● Special Summon 1 ""Bomb Token"" (Pyro/FIRE/Level 1/ATK 1000/DEF 1000) to your opponent's field. Each time 1 is destroyed, its controller takes 500 damage.
You can only activate 1 ""Fire Ejection"" per turn.",,,,Normal,,,Volcanic,,,https://images.ygoprodeck.com/images/cards/11654067.jpg,https://images.ygoprodeck.com/images/cards_small/11654067.jpg,,,30067,0,0,2023-05-27,1
88435542,Fire Eye,Normal Monster,An eye engulfed in flames that flaps its wings to create hot blasts of air.,800.0,600.0,2.0,Pyro,FIRE,,,,,https://images.ygoprodeck.com/images/cards/88435542.jpg,https://images.ygoprodeck.com/images/cards_small/88435542.jpg,,,6769,4,1,1999-03-01,0
64514892,Fire Fighting Daruma Doll,Link Monster,"2 Beast, Beast-Warrior, and/or Winged Beast monsters
This card gains 100 ATK for each Beast, Beast-Warrior, and Winged Beast monster on the field. Once per turn: You can target 1 Spell/Trap on each field; destroy them. When this card destroys an opponent's monster by battle: You can target 1 of your Beast, Beast-Warrior, or Winged Beast monsters, that is banished or is in your GY; add it to your hand.",1500.0,,,Beast-Warrior,FIRE,,,2.0,"['Bottom-Left', 'Bottom-Right']",https://images.ygoprodeck.com/images/cards/64514892.jpg,https://images.ygoprodeck.com/images/cards_small/64514892.jpg,,,146032,3,0,2018-01-13,1
42052439,Fire Flint Lady,Effect Monster,"If you control a Warrior monster: You can Special Summon this card from your hand. You can send this card from the field to the GY; Special Summon 1 Level 4 or lower Warrior monster from your hand, and if you do, your opponent cannot target it with card effects this turn. You can only use each effect of ""Fire Flint Lady"" once per turn.",100.0,100.0,1.0,Warrior,FIRE,,,,,https://images.ygoprodeck.com/images/cards/42052439.jpg,https://images.ygoprodeck.com/images/cards_small/42052439.jpg,,,331344,11,0,2020-06-20,1
93754402,Fire Formation - Domei,Spell Card,"When this card is activated: You can Ritual Summon 1 Beast-Warrior Ritual Monster from your hand, by Tributing monsters from your hand or field whose total Levels equal or exceed its Level. If this face-up card is sent from the Spell & Trap Zone to the GY: You can target 1 ""Fire Fist"" monster in your GY; Special Summon it. You can only use this effect of ""Fire Formation - Domei"" once per turn. You can only activate 1 ""Fire Formation - Domei"" per turn.",,,,Continuous,,,Fire Formation,,,https://images.ygoprodeck.com/images/cards/93754402.jpg,https://images.ygoprodeck.com/images/cards_small/93754402.jpg,,,47174,3,1,2019-08-22,1
19059929,Fire Formation - Gyokkou,Spell Card,"Activate this card by targeting 1 Set Spell/Trap Card your opponent controls. Your opponent cannot activate the targeted card in response to this card's activation. While this card is face-up on the field, that Set card cannot be activated. All Beast-Warrior-Type monsters you control gain 100 ATK.",,,,Continuous,,,Fire Formation,,,https://images.ygoprodeck.com/images/cards/19059929.jpg,https://images.ygoprodeck.com/images/cards_small/19059929.jpg,,,37498,2,0,2013-02-16,1
29143457,Fire Formation - Ingen,Spell Card,"When this card is activated: You can Fusion Summon 1 Beast-Warrior Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material. If this face-up card is sent from the Spell & Trap Zone to the GY: You can target 1 ""Fire Fist"" monster in your GY; add it to your hand. You can only use this effect of ""Fire Formation - Ingen"" once per turn. You can only activate 1 ""Fire Formation - Ingen"" per turn.",,,,Continuous,,,Fire Formation,,,https://images.ygoprodeck.com/images/cards/29143457.jpg,https://images.ygoprodeck.com/images/cards_small/29143457.jpg,,,46694,1,1,2019-08-22,1
33665663,Fire Formation - Kaiyo,Trap Card,"During the turn this card is activated, if a Beast-Warrior-Type monster you control attacks a Defense Position monster, inflict piercing battle damage to your opponent. (This applies even if this card leaves the field.) All Beast-Warrior-Type monsters you control gain 300 ATK.",,,,Continuous,,,Fire Formation,,,https://images.ygoprodeck.com/images/cards/33665663.jpg,https://images.ygoprodeck.com/images/cards_small/33665663.jpg,,,23372,1,0,2013-02-16,1
70329348,Fire Formation - Tenken,Trap Card,"Activate only during Main Phase 1. When this card is activated: Target 1 Beast-Warrior-Type monster you control; during this phase, its effects are negated, also it is unaffected by the effects of cards other than this card. (This applies even if this card leaves the field.) All Beast-Warrior-Type monsters you control gain 300 ATK.",,,,Continuous,,,Fire Formation,,,https://images.ygoprodeck.com/images/cards/70329348.jpg,https://images.ygoprodeck.com/images/cards_small/70329348.jpg,,,26787,0,0,2012-11-17,1
57103969,Fire Formation - Tenki,Spell Card,"When this card is activated: You can add 1 Level 4 or lower Beast-Warrior monster from your Deck to your hand. All Beast-Warrior monsters you control gain 100 ATK. You can only activate 1 ""Fire Formation - Tenki"" per turn.",,,,Continuous,,,Fire Formation,,,https://images.ygoprodeck.com/images/cards/57103969.jpg,https://images.ygoprodeck.com/images/cards_small/57103969.jpg,,,973198,16,2,2012-11-17,1
44920699,Fire Formation - Tensen,Trap Card,When this card is activated: Target 1 Beast-Warrior-Type monster you control; it gains 700 ATK until the end of this turn. (This ATK gain remains even if this card leaves the field.) All Beast-Warrior-Type monsters you control gain 300 ATK.,,,,Continuous,,,Fire Formation,,,https://images.ygoprodeck.com/images/cards/44920699.jpg,https://images.ygoprodeck.com/images/cards_small/44920699.jpg,,,45762,0,0,2012-11-17,1
10719350,Fire Formation - Tensu,Spell Card,"During your Main Phase, you can Normal Summon 1 Beast-Warrior monster in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) All Beast-Warrior monsters you control gain 100 ATK.",,,,Continuous,,,Fire Formation,,,https://images.ygoprodeck.com/images/cards/10719350.jpg,https://images.ygoprodeck.com/images/cards_small/10719350.jpg,,,156279,3,0,2012-11-17,1
36499284,Fire Formation - Yoko,Spell Card,"When this card is activated: You can target 1 face-up card your opponent controls; discard 1 Beast-Warrior monster, and if you do, destroy that card. All Beast-Warrior monsters you control gain 100 ATK.",,,,Continuous,,,Fire Formation,,,https://images.ygoprodeck.com/images/cards/36499284.jpg,https://images.ygoprodeck.com/images/cards_small/36499284.jpg,,,35048,1,0,2013-04-20,1
66750703,Fire Fortress atop Liang Peak,Spell Card,"(This card is always treated as a ""Fire Formation"" card.)
Each time a ""Fire Fist"" monster(s) is Normal or Special Summoned, place 1 Fire Fist Counter on this card. Once per turn: You can remove Fire Fist Counters from your field to activate 1 of these effects;
● 2: If your Beast-Warrior monster attacks this turn, your opponent cannot activate cards or effects until the end of the Damage Step.
● 6: Add 1 Beast-Warrior monster from your Deck to your hand.
● 10: Special Summon 1 Beast-Warrior monster from your Deck or Extra Deck, ignoring its Summoning conditions.",,,,Field,,,Fire Formation,,,https://images.ygoprodeck.com/images/cards/66750703.jpg,https://images.ygoprodeck.com/images/cards_small/66750703.jpg,,,40532,3,1,2019-08-22,1
68535320,Fire Hand,Effect Monster,"When this card in your possession is destroyed by your opponent's card (by battle or card effect) and sent to your Graveyard: You can target 1 monster they control; destroy that target, then you can Special Summon 1 ""Ice Hand"" from your Deck.",1600.0,1000.0,4.0,Pyro,FIRE,,,,,https://images.ygoprodeck.com/images/cards/68535320.jpg,https://images.ygoprodeck.com/images/cards_small/68535320.jpg,,,54457,6,1,2014-05-17,1
18621798,Fire King Avatar Arvata,Effect Monster,"When a monster effect is activated while this monster is on the field (Quick Effect): You can negate the activation, and if you do, destroy 1 other FIRE monster in your hand or field. If this card is destroyed and sent to the GY: You can target 1 FIRE Beast, Beast-Warrior, or Winged Beast monster in your GY, except ""Fire King Avatar Arvata""; Special Summon it, but it has its effects negated, also it is destroyed during the End Phase. You can only use each effect of ""Fire King Avatar Arvata"" once per turn.",1800.0,200.0,4.0,Beast-Warrior,FIRE,,Fire King,,,https://images.ygoprodeck.com/images/cards/18621798.jpg,https://images.ygoprodeck.com/images/cards_small/18621798.jpg,,,249118,8,3,2017-07-08,1
